1187;2024-11-21 12:22:45;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;232;229;268;0;0;0
4434;2024-11-26 09:22:26;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1525;1796;1532;0;0;0
4435;2024-11-26 09:22:27;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1524;1794;1533;0;0;0
4437;2024-11-26 09:22:27;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1519;1794;1532;0;0;0
4438;2024-11-26 09:22:28;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1519;1793;1534;0;0;0
4439;2024-11-26 09:22:28;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1516;1800;1529;0;0;0
4440;2024-11-26 09:22:29;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1517;1790;1526;0;0;0
4442;2024-11-26 09:22:29;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1535;1795;1525;0;0;0
4443;2024-11-26 09:22:30;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1525;1797;1527;0;0;0
4444;2024-11-26 09:22:30;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1526;1794;1521;0;0;0
4445;2024-11-26 09:22:31;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1519;1800;1524;0;0;0
4447;2024-11-26 09:22:31;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1524;1792;1527;0;0;0
4448;2024-11-26 09:22:32;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1524;1796;1520;0;0;0
4449;2024-11-26 09:22:32;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1520;1790;1518;0;0;0
4455;2024-11-26 09:22:43;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1205;1495;1492;0;0;0
4457;2024-11-26 09:22:43;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1219;1499;1513;0;0;0
4458;2024-11-26 09:22:44;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1210;1499;1507;0;0;0
4459;2024-11-26 09:22:44;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1213;1502;1508;0;0;0
4460;2024-11-26 09:22:45;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1216;1496;1504;0;0;0
4462;2024-11-26 09:22:45;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1206;1499;1496;0;0;0
4463;2024-11-26 09:22:46;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1209;1498;1501;0;0;0
4464;2024-11-26 09:22:46;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1214;1504;1504;0;0;0
4465;2024-11-26 09:22:47;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1501;1499;0;0;0
4467;2024-11-26 09:22:47;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1208;1504;1509;0;0;0
4468;2024-11-26 09:22:48;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1223;1501;1505;0;0;0
4469;2024-11-26 09:22:48;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1214;1498;1500;0;0;0
4470;2024-11-26 09:22:49;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1502;1502;0;0;0
4471;2024-11-26 09:22:49;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1207;1501;1513;0;0;0
4472;2024-11-26 09:22:50;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1214;1498;1503;0;0;0
4473;2024-11-26 09:22:50;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1210;1505;1509;0;0;0
4474;2024-11-26 09:22:51;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1499;1501;0;0;0
4475;2024-11-26 09:22:51;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1208;1497;1508;0;0;0
4476;2024-11-26 09:22:52;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1211;1502;1504;0;0;0
4477;2024-11-26 09:22:52;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1211;1500;1506;0;0;0
4478;2024-11-26 09:22:53;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1217;1500;1513;0;0;0
4479;2024-11-26 09:22:53;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1499;1510;0;0;0
4480;2024-11-26 09:22:54;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1210;1498;1511;0;0;0
4481;2024-11-26 09:22:54;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1496;1508;0;0;0
4482;2024-11-26 09:22:55;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1508;1509;0;0;0
4483;2024-11-26 09:22:55;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1217;1503;1509;0;0;0
4484;2024-11-26 09:22:56;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1499;1499;0;0;0
4485;2024-11-26 09:22:56;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1504;1498;0;0;0
4486;2024-11-26 09:22:57;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1499;1499;0;0;0
4487;2024-11-26 09:22:57;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1502;1495;0;0;0
4488;2024-11-26 09:22:58;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1214;1508;1504;0;0;0
4489;2024-11-26 09:22:58;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1214;1503;1495;0;0;0
4490;2024-11-26 09:22:59;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1215;1502;1497;0;0;0
4492;2024-11-26 09:22:59;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1212;1504;1501;0;0;0
4493;2024-11-26 09:23:00;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1205;1504;1499;0;0;0
4494;2024-11-26 09:23:00;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1211;1500;1499;0;0;0
4498;2024-11-26 09:23:05;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1510;1190;1545;0;0;0
4499;2024-11-26 09:23:06;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1544;1212;1499;0;0;0
4500;2024-11-26 09:23:06;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1550;1215;1505;0;0;0
4501;2024-11-26 09:23:07;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1547;1206;1509;0;0;0
4503;2024-11-26 09:23:07;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1538;1205;1489;0;0;0
4504;2024-11-26 09:23:08;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1546;1208;1498;0;0;0
4505;2024-11-26 09:23:08;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1543;1211;1502;0;0;0
4506;2024-11-26 09:23:09;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1538;1212;1500;0;0;0
4508;2024-11-26 09:23:09;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1546;1208;1504;0;0;0
4509;2024-11-26 09:23:10;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1550;1204;1495;0;0;0
4510;2024-11-26 09:23:10;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1543;1193;1502;0;0;0
4511;2024-11-26 09:23:11;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1528;1205;1497;0;0;0
4513;2024-11-26 09:23:11;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1519;1202;1498;0;0;0
4514;2024-11-26 09:23:12;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1516;1199;1493;0;0;0
4515;2024-11-26 09:23:12;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1524;1204;1494;0;0;0
4516;2024-11-26 09:23:13;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1531;1209;1501;0;0;0
4518;2024-11-26 09:23:13;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1527;1200;1501;0;0;0
4519;2024-11-26 09:23:14;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1526;1209;1497;0;0;0
4520;2024-11-26 09:23:14;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1517;1207;1495;0;0;0
4522;2024-11-26 09:23:15;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1522;1201;1498;0;0;0
4523;2024-11-26 09:23:15;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1524;1199;1498;0;0;0
4524;2024-11-26 09:23:16;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1532;1203;1486;0;0;0
4526;2024-11-26 09:23:19;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1520;1496;1221;0;0;0
4528;2024-11-26 09:23:19;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1492;1513;1212;0;0;0
4529;2024-11-26 09:23:20;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1490;1515;1207;0;0;0
4530;2024-11-26 09:23:20;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1491;1518;1230;0;0;0
4531;2024-11-26 09:23:21;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1487;1520;1219;0;0;0
4533;2024-11-26 09:23:21;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1479;1515;1226;0;0;0
4534;2024-11-26 09:23:22;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1480;1517;1223;0;0;0
4535;2024-11-26 09:23:22;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1483;1519;1223;0;0;0
4536;2024-11-26 09:23:23;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1492;1545;1212;0;0;0
4537;2024-11-26 09:23:23;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1475;1530;1225;0;0;0
4538;2024-11-26 09:23:24;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1473;1520;1219;0;0;0
4539;2024-11-26 09:23:24;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1481;1528;1226;0;0;0
4540;2024-11-26 09:23:25;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1475;1524;1215;0;0;0
4541;2024-11-26 09:23:25;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1480;1531;1211;0;0;0
4542;2024-11-26 09:23:26;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1475;1524;1220;0;0;0
4543;2024-11-26 09:23:26;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1474;1527;1226;0;0;0
4544;2024-11-26 09:23:27;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1468;1528;1224;0;0;0
4545;2024-11-26 09:23:27;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1472;1532;1224;0;0;0
4546;2024-11-26 09:23:28;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1472;1529;1226;0;0;0
4547;2024-11-26 09:23:28;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1472;1517;1229;0;0;0
4548;2024-11-26 09:23:29;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1478;1528;1224;0;0;0
4549;2024-11-26 09:23:29;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1476;1532;1224;0;0;0
4550;2024-11-26 09:23:30;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1472;1531;1227;0;0;0
4551;2024-11-26 09:23:30;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1476;1535;1219;0;0;0
4552;2024-11-26 09:23:31;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1481;1526;1220;0;0;0
4553;2024-11-26 09:23:31;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1476;1526;1219;0;0;0
4554;2024-11-26 09:23:32;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1490;1522;1220;0;0;0
4555;2024-11-26 09:23:32;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1474;1525;1225;0;0;0
4556;2024-11-26 09:23:33;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1481;1531;1222;0;0;0
4557;2024-11-26 09:23:33;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1481;1535;1209;0;0;0
4558;2024-11-26 09:23:34;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1490;1553;1217;0;0;0
4559;2024-11-26 09:23:34;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1475;1522;1233;0;0;0
4560;2024-11-26 09:23:35;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1481;1531;1227;0;0;0
4561;2024-11-26 09:23:35;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1485;1531;1222;0;0;0
4562;2024-11-26 09:23:36;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1476;1541;1211;0;0;0
4563;2024-11-26 09:23:36;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1475;1531;1230;0;0;0
4564;2024-11-26 09:23:37;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1479;1540;1219;0;0;0
4565;2024-11-26 09:23:37;24;D0:0F:5D:7D:BD:E8;B8:27:EB:34:22:B6;1480;1529;1224;0;0;0
""
